company_id,company,country,shippings,incidencias,date,days_w_shipments,last_ship,week,company_creation_date,created_months
1394,Salvador Livio,UY,6,0,2021-06-29,4,2021-07-02,202126,2020-05-29,14
1421,BEEGREEN WRAPS,AR,3,1,2021-06-27,3,2021-07-02,202126,2020-05-30,14
1436,CANNELLA,AR,3,0,2021-06-29,2,2021-06-30,202126,2020-06-01,14
1443,Bicicosas,CL,8,0,2021-06-28,4,2021-07-01,202126,2020-06-02,14
1449,SOPIE,AR,4,0,2021-06-29,2,2021-07-02,202126,2020-06-02,14
1463,LMG Corp,AR,31,2,2021-06-28,3,2021-07-01,202126,2020-06-03,14
1465,Awada,AR,32,1,2021-06-27,6,2021-07-02,202126,2020-06-03,14
1466,Agnes Beauty Skin,AR,4,1,2021-06-28,1,2021-06-28,202126,2020-06-03,14
1485,Ediciones Journal,AR,15,3,2021-06-28,5,2021-07-02,202126,2020-06-04,14
1487,Blaster Argentina,AR,2,1,2021-06-29,1,2021-06-29,202126,2020-06-04,14
1505,Una Botillería Más,CL,3,0,2021-06-30,2,2021-07-01,202126,2020-06-06,14
1512,SOY LOLA SA,AR,95,2,2021-06-27,7,2021-07-03,202126,2020-06-06,14
1516,Green Glass,CL,284,9,2021-06-29,4,2021-07-02,202126,2020-06-07,14
1528,Naum,AR,23,2,2021-06-27,7,2021-07-03,202126,2020-06-08,14
1539,Etiqueta Negra,AR,98,7,2021-06-28,5,2021-07-02,202126,2020-06-09,14
1542,Gola,AR,29,4,2021-06-28,5,2021-07-02,202126,2020-06-09,14
1543,smartbuyers,AR,2,1,2021-06-30,1,2021-06-30,202126,2020-06-09,14
1545,CUATROMUSAS,AR,14,3,2021-06-27,7,2021-07-03,202126,2020-06-09,14
1559,Flaltia,AR,10,1,2021-06-28,5,2021-07-03,202126,2020-06-09,14
1570,Connie Bow,AR,1,0,2021-07-03,1,2021-07-03,202126,2020-06-10,14
1573,OWOKO,AR,21,4,2021-06-27,6,2021-07-02,202126,2020-06-10,14
1577,BRIGANTI,AR,15,2,2021-06-28,4,2021-07-01,202126,2020-06-10,14
1592,Terhan,UY,36,8,2021-06-27,7,2021-07-03,202126,2020-06-11,14
1594,CHELS,AR,1,0,2021-06-29,1,2021-06-29,202126,2020-06-11,14
1595,CRAFTERS,AR,284,28,2021-06-27,7,2021-07-03,202126,2020-06-11,14
1612,MIYE Collazzo,AR,3,1,2021-06-28,3,2021-06-30,202126,2020-06-12,14
1625,Botiquines a Domicilio,CL,413,21,2021-06-29,4,2021-07-02,202126,2020-06-13,13
1645,Beyond Spa,CL,4,0,2021-06-29,2,2021-07-01,202126,2020-06-15,13
1646,Los Cochinos,AR,2,1,2021-06-28,2,2021-07-02,202126,2020-06-16,13
1652,Paddle Watch,AR,6,1,2021-06-28,5,2021-07-02,202126,2020-06-16,13
1657,ACME,AR,4,0,2021-06-28,2,2021-06-30,202126,2020-06-16,13
1673,WIKIMUSCULOS.COM,UY,10,2,2021-06-28,4,2021-07-02,202126,2020-06-17,13
1676,Frankfull SRL,AR,157,32,2021-06-27,6,2021-07-02,202126,2020-06-17,13
1689,MALVA,CL,20,4,2021-06-27,5,2021-07-02,202126,2020-06-18,13
1699,Café Gitane,GT,1,0,2021-07-02,1,2021-07-02,202126,2020-06-19,13
1701,heinlein foods ,AR,100,7,2021-06-27,7,2021-07-03,202126,2020-06-19,13
1715,Polly Hair Shop,AR,10,0,2021-06-28,5,2021-07-03,202126,2020-06-21,13
1720,XBRAND WORLD,AR,2,0,2021-06-30,1,2021-06-30,202126,2020-06-22,13
1725,Barraca de Fuegos,UY,34,4,2021-06-28,6,2021-07-03,202126,2020-06-22,13
1738,INSIDE,AR,38,10,2021-06-27,7,2021-07-03,202126,2020-06-23,13
1743,M3K URUGUAY,UY,1,0,2021-06-28,1,2021-06-28,202126,2020-06-23,13
1763,Laboratorios Biowell,CL,1,1,2021-06-29,1,2021-06-29,202126,2020-06-25,13
1765,MIZU,AR,111,20,2021-06-28,5,2021-07-02,202126,2020-06-25,13
1769,Bildung Libros,UY,6,0,2021-06-28,4,2021-07-02,202126,2020-06-25,13
1770,INDONESIA,AR,28,5,2021-06-27,6,2021-07-02,202126,2020-06-25,13
1783,Chilly,AR,4,2,2021-06-28,2,2021-07-01,202126,2020-06-26,13
1794,Anime Art,AR,5,0,2021-06-27,5,2021-07-03,202126,2020-06-28,13
1800,Melina Mascareño Hola Viaje Shop,AR,2,0,2021-06-29,1,2021-06-29,202126,2020-06-28,13
1805,Carters ,AR,7,0,2021-06-28,3,2021-07-01,202126,2020-06-29,13
1818,Village - Argos Party - Rhein,CL,186,3,2021-06-27,7,2021-07-03,202126,2020-06-30,13
1819,IDAS,AR,1,0,2021-06-29,1,2021-06-29,202126,2020-06-30,13
1823,Luca Ceramica,AR,1,1,2021-07-01,1,2021-07-01,202126,2020-06-30,13
1839,EcoYo ,UY,20,2,2021-06-28,5,2021-07-02,202126,2020-07-01,13
1857,Packfly,AR,4,2,2021-06-28,2,2021-06-30,202126,2020-07-02,13
1859,Goodies SA,AR,3,0,2021-06-27,2,2021-06-28,202126,2020-07-02,13
1871,Trimant,UY,1,0,2021-07-01,1,2021-07-01,202126,2020-07-03,13
1873,Jorge Alberto,AR,55,3,2021-06-27,7,2021-07-03,202126,2020-07-03,13
1889,Inversiones KJ SPA,CL,47,5,2021-06-27,7,2021-07-03,202126,2020-07-05,13
1902,Tienda Podium,AR,1,0,2021-06-28,1,2021-06-28,202126,2020-07-07,13
1917,ZAZU,CL,41,5,2021-06-27,7,2021-07-03,202126,2020-07-08,13
1927,COMPAN LTDA,CL,45,3,2021-06-29,4,2021-07-02,202126,2020-07-08,13
1934,Factory Sound,CL,28,2,2021-06-29,4,2021-07-02,202126,2020-07-09,13
1941,EligePo,CL,14,12,2021-06-27,4,2021-07-02,202126,2020-07-09,13
1960,Misato Comics,AR,2,0,2021-06-29,2,2021-07-01,202126,2020-07-10,13
1995,abrulka,AR,1,0,2021-06-29,1,2021-06-29,202126,2020-07-14,12
1998,dale cafe,GT,74,17,2021-06-28,6,2021-07-03,202126,2020-07-15,12
2006,Megaphoto,AR,25,9,2021-06-28,5,2021-07-02,202126,2020-07-15,12
2009,Abrecuentos,AR,42,3,2021-06-27,5,2021-07-02,202126,2020-07-16,12
2010,Alinor SRL,AR,1,0,2021-06-29,1,2021-06-29,202126,2020-07-16,12
2014,Mccain Argentina,AR,93,3,2021-06-29,4,2021-07-02,202126,2020-07-16,12
2046,CDM Medical,CL,4,1,2021-06-29,3,2021-07-01,202126,2020-07-20,12
2054,Q10 SpA,CL,85,2,2021-06-29,4,2021-07-02,202126,2020-07-21,12
2065,Biofoods,CL,19,1,2021-06-30,4,2021-07-03,202126,2020-07-22,12
2075,Shop The Label,CL,4,2,2021-07-02,1,2021-07-02,202126,2020-07-23,12
2078,CTDI ARGENTINA S.A.,AR,28,6,2021-06-29,4,2021-07-02,202126,2020-07-23,12
2081,MALLAS MAREA S.R.L.,AR,4,1,2021-06-29,3,2021-07-02,202126,2020-07-23,12
2101,Capacitaciones El Molino,AR,1,0,2021-07-02,1,2021-07-02,202126,2020-07-26,12
2109,Victoria Oddo,CL,4,2,2021-06-27,2,2021-06-29,202126,2020-07-27,12
2116,Ediciones Didot,AR,2,0,2021-07-01,1,2021-07-01,202126,2020-07-28,12
2147,Santelmocomputacion,AR,1,0,2021-06-28,1,2021-06-28,202126,2020-07-30,12
2196,SIMONES,AR,54,8,2021-06-27,6,2021-07-02,202126,2020-08-04,12
2208,Homeinox,AR,11,0,2021-06-28,5,2021-07-03,202126,2020-08-04,12
2218,Klean,AR,4,0,2021-06-29,3,2021-07-02,202126,2020-08-05,12
2220,Vader Records,AR,7,2,2021-06-28,4,2021-07-02,202126,2020-08-05,12
2221,boykot,CL,14,0,2021-06-30,4,2021-07-03,202126,2020-08-05,12
2247,whimshop,CL,33,1,2021-06-29,4,2021-07-02,202126,2020-08-07,12
2251,Casa Mia,AR,3,0,2021-06-28,3,2021-06-30,202126,2020-08-07,12
2265,Finca Ferrer y Freixenet,AR,3,0,2021-06-28,2,2021-07-01,202126,2020-08-09,12
2277,TOTO,UY,48,4,2021-06-28,6,2021-07-03,202126,2020-08-10,12
2278,Bodega Renacer,AR,9,2,2021-06-29,4,2021-07-02,202126,2020-08-10,12
2280,Suppler Labs,AR,17,6,2021-06-27,5,2021-07-02,202126,2020-08-10,12
2286,SELIS,CL,4,4,2021-06-29,1,2021-06-29,202126,2020-08-11,12
2290,Valijera,AR,1,0,2021-07-02,1,2021-07-02,202126,2020-08-11,12
2295,Johlo,AR,1,1,2021-07-01,1,2021-07-01,202126,2020-08-11,12
2309,NaranjaX,AR,869,238,2021-06-27,7,2021-07-03,202126,2020-08-12,11
2316,buscalibre.com,AR,217,13,2021-06-28,5,2021-07-02,202126,2020-08-13,11
2319,DEPORTIFI,UY,3,0,2021-06-28,2,2021-07-01,202126,2020-08-13,11
2328,ROUMAX-MERAKI,UY,3,0,2021-06-28,2,2021-06-30,202126,2020-08-14,11
2340,Walkiria Store,AR,3,1,2021-06-28,3,2021-07-02,202126,2020-08-15,11
2355,Spice Market,AR,3,0,2021-06-29,3,2021-07-03,202126,2020-08-18,11
2366,DLH,CL,163,14,2021-06-28,5,2021-07-02,202126,2020-08-18,11
2448,BOXIS,AR,2,0,2021-07-01,2,2021-07-02,202126,2020-08-27,11
2455,OHMYMOM,AR,3,1,2021-06-29,3,2021-07-02,202126,2020-08-27,11
2464,Casa del Cuenco,CL,120,2,2021-06-29,5,2021-07-03,202126,2020-08-28,11
2465,nobracks!,AR,16,8,2021-06-29,4,2021-07-02,202126,2020-08-28,11
2473,AVERA,MX,4,2,2021-06-28,3,2021-06-30,202126,2020-08-30,11
2474,COMITE FOOD & WINE,AR,19,1,2021-06-28,4,2021-07-02,202126,2020-08-30,11
2479,Newsport,AR,93,14,2021-06-27,7,2021-07-03,202126,2020-08-31,11
2491,Black Crown,CL,24,0,2021-06-27,7,2021-07-03,202126,2020-09-01,11
2492,JC Moda,AR,13,2,2021-06-28,5,2021-07-03,202126,2020-09-01,11
2494,L'OCCITANE EN PROVENCE,AR,90,11,2021-06-27,7,2021-07-03,202126,2020-09-01,11
2505,Timekol ,UY,4,0,2021-06-28,2,2021-06-30,202126,2020-09-02,11
2519,buena vida,CL,365,24,2021-06-29,5,2021-07-03,202126,2020-09-03,11
2523,Six Pack Delivery,AR,19,1,2021-06-29,4,2021-07-02,202126,2020-09-03,11
2524,Rosario Toys Juguetes Didácticos,AR,3,0,2021-06-30,2,2021-07-02,202126,2020-09-03,11
2525,Spring Air,MX,2,0,2021-06-30,2,2021-07-01,202126,2020-09-03,11
2526,Todomoda/Isadora,AR,67,9,2021-06-27,7,2021-07-03,202126,2020-09-03,11
2528,CAPSLAB,AR,14,2,2021-06-28,3,2021-06-30,202126,2020-09-04,11
2534,Directa24,UY,1,0,2021-07-01,1,2021-07-01,202126,2020-09-04,11
2536,Que Regalo!,UY,12,4,2021-06-28,4,2021-07-02,202126,2020-09-04,11
2557,Salon sebastian andres ,CL,36,2,2021-06-29,5,2021-07-03,202126,2020-09-07,11
2559,CompraFrasquito,AR,3,0,2021-06-29,1,2021-06-29,202126,2020-09-07,11
2568,Colorin colorado,CL,21,12,2021-06-29,4,2021-07-02,202126,2020-09-08,11
2578,ARAUCOMED,CL,42,2,2021-06-29,4,2021-07-02,202126,2020-09-08,11
2581,Walrus Grow ,AR,1,0,2021-07-03,1,2021-07-03,202126,2020-09-09,11
2591,arimoon store,CL,47,21,2021-06-29,4,2021-07-02,202126,2020-09-09,11
2597,CIPITRIA,AR,50,7,2021-06-27,7,2021-07-03,202126,2020-09-10,11
2603,For Me ,AR,7,0,2021-07-01,2,2021-07-02,202126,2020-09-11,10
2622,CHOCOLATE COLONIAL S.A.,AR,11,1,2021-06-27,6,2021-07-02,202126,2020-09-14,10
2629,Nuvatronic,AR,13,3,2021-06-28,3,2021-07-02,202126,2020-09-15,10
2633,Diseños Epóxicos,CL,42,4,2021-06-29,5,2021-07-03,202126,2020-09-16,10
2644,amplitud modulada,CL,6,1,2021-06-29,3,2021-07-02,202126,2020-09-17,10
2647,Libreria El sótano,MX,127,15,2021-06-27,7,2021-07-03,202126,2020-09-17,10
2648,Distribuidora Galileo,AR,13,1,2021-06-28,4,2021-07-02,202126,2020-09-17,10
2653,New Garden,AR,249,21,2021-06-27,7,2021-07-03,202126,2020-09-18,10
2658,WeArt ,MX,1,0,2021-06-28,1,2021-06-28,202126,2020-09-19,10
2664,Osde,AR,10,1,2021-06-28,1,2021-06-28,202126,2020-09-21,10
2678,D.ESHOP,MX,3,1,2021-06-28,2,2021-07-02,202126,2020-09-22,10
2684,KIGOS SPA,CL,6,1,2021-07-01,2,2021-07-02,202126,2020-09-22,10
2686,Regina Cosmetics,AR,18,1,2021-06-28,4,2021-07-01,202126,2020-09-23,10
2688,VER,AR,17,0,2021-06-28,6,2021-07-03,202126,2020-09-23,10
2694,Red Farmashop,AR,87,21,2021-06-27,7,2021-07-03,202126,2020-09-23,10
2702,Loly in the Sky,MX,178,20,2021-06-27,7,2021-07-03,202126,2020-09-24,10
2707,Chile Gatillos,CL,13,0,2021-06-29,5,2021-07-03,202126,2020-09-25,10
2719,Original GB,AR,1,0,2021-07-02,1,2021-07-02,202126,2020-09-26,10
2720,Lentesplus.com,MX,17,5,2021-06-28,2,2021-06-29,202126,2020-09-26,10
2724,BMB,AR,5,0,2021-06-29,3,2021-07-02,202126,2020-09-26,10
2741,Mac Cosmetics,UY,11,3,2021-06-28,4,2021-07-02,202126,2020-09-29,10
2745,CAOL Indumentaria,AR,1,1,2021-06-27,1,2021-06-27,202126,2020-09-29,10
2779,the little yisus,CL,5,0,2021-06-29,3,2021-07-01,202126,2020-10-01,10
2785,Maires Tech,AR,1,0,2021-07-02,1,2021-07-02,202126,2020-10-02,10
2809,Medele,AR,3,0,2021-06-27,3,2021-07-02,202126,2020-10-04,10
2812,alameda.mx,MX,6,2,2021-06-29,2,2021-07-01,202126,2020-10-05,10
2818,larelojeria.cl,CL,232,23,2021-06-27,7,2021-07-03,202126,2020-10-05,10
2824,LMG srl ,AR,10,0,2021-06-27,7,2021-07-03,202126,2020-10-06,10
2827,Cheers,CL,6,0,2021-06-29,3,2021-07-01,202126,2020-10-06,10
2833,Chango Home & Deco,AR,3,0,2021-06-28,2,2021-07-02,202126,2020-10-06,10
2882,TENDENCYS,GT,1,0,2021-06-30,1,2021-06-30,202126,2020-10-09,10
2884,Minimax,CL,113,3,2021-06-28,6,2021-07-03,202126,2020-10-09,10
2885,E-Match,CL,63,5,2021-06-29,4,2021-07-02,202126,2020-10-09,10
2886,ByP Iluminación,CL,22,0,2021-06-29,4,2021-07-02,202126,2020-10-09,10
2911,doto.com.mx,MX,12,0,2021-06-27,2,2021-06-28,202126,2020-10-12,9
2935,cliwery sa,UY,7,0,2021-06-28,5,2021-07-02,202126,2020-10-14,9
2954,LASA DISTRIBUCIONES,UY,22,1,2021-06-28,5,2021-07-02,202126,2020-10-15,9
2955,We Art Toys,AR,4,0,2021-06-28,3,2021-07-02,202126,2020-10-15,9
2960,Estudio MN,AR,15,1,2021-06-27,7,2021-07-03,202126,2020-10-16,9
2975,Interface ,AR,5,0,2021-06-27,4,2021-07-01,202126,2020-10-17,9
2997,Rossetti Deportes,AR,2,0,2021-06-30,1,2021-06-30,202126,2020-10-20,9
2999,Estudio Pelli,AR,2,0,2021-06-29,1,2021-06-29,202126,2020-10-20,9
3006,Dijes COMAR,AR,2,0,2021-06-28,1,2021-06-28,202126,2020-10-21,9
3024,SUPERBOL,AR,11,2,2021-06-27,5,2021-07-02,202126,2020-10-22,9
3029,Little Cocoa,AR,2,1,2021-06-27,1,2021-06-27,202126,2020-10-22,9
3048,el cotillonero,AR,2,0,2021-06-30,1,2021-06-30,202126,2020-10-23,9
3069,Chef Pâtissière ,AR,2,0,2021-07-01,1,2021-07-01,202126,2020-10-26,9
3074,Mr Click,PE,4,1,2021-06-28,3,2021-07-02,202126,2020-10-26,9
3081,Tienda Gru,AR,1,0,2021-07-03,1,2021-07-03,202126,2020-10-26,9
3094,Baterias ELPRA S.A.,AR,3,1,2021-06-28,3,2021-07-01,202126,2020-10-27,9
3109,Mercadolibre,AR,324,43,2021-06-27,7,2021-07-03,202126,2020-10-28,9
3112,Calma Bambini,AR,1,0,2021-06-27,1,2021-06-27,202126,2020-10-28,9
3117,Oportutek Mexico ,MX,11,1,2021-06-28,3,2021-07-01,202126,2020-10-29,9
3146,Pura Soap,AR,15,3,2021-06-27,7,2021-07-03,202126,2020-11-02,9
3161,DELTA CENTER,UY,36,2,2021-06-28,5,2021-07-02,202126,2020-11-04,9
3163,conex,CL,23,5,2021-06-27,6,2021-07-02,202126,2020-11-04,9
3170,2de6,AR,1,0,2021-07-02,1,2021-07-02,202126,2020-11-04,9
3174,Mundo Puzzle,CL,4,0,2021-06-29,2,2021-07-01,202126,2020-11-05,9
3195,ALIEN STORE URUGUAY,UY,79,6,2021-06-28,5,2021-07-02,202126,2020-11-08,9
3213,Adagio Teas,CL,604,14,2021-06-27,7,2021-07-03,202126,2020-11-10,8
3251,HOSEFA,AR,1,0,2021-06-29,1,2021-06-29,202126,2020-11-13,8
3253,Laboratorio Emproquim SpA,CL,10,0,2021-06-29,1,2021-06-29,202126,2020-11-13,8
3259,El Rey Del Entretenimiento,UY,120,16,2021-06-28,6,2021-07-03,202126,2020-11-14,8
3281,Enviame Retiro Frecuente,CL,89,8,2021-06-27,7,2021-07-03,202126,2020-11-17,8
3282,VENGA MADRE,AR,31,6,2021-06-27,7,2021-07-03,202126,2020-11-17,8
3284,Delta Colchones y Muebles,UY,4,2,2021-06-28,3,2021-07-01,202126,2020-11-17,8
3309,Nina Gafas,AR,3,3,2021-07-01,2,2021-07-02,202126,2020-11-18,8
3332,ALMACÉN DE TÉ,AR,8,2,2021-06-28,4,2021-07-02,202126,2020-11-19,8
3340,Inimini,PE,4,0,2021-06-28,2,2021-07-01,202126,2020-11-20,8
3341,Tienda Alelitips,AR,1,0,2021-06-30,1,2021-06-30,202126,2020-11-20,8
3345,ARMANI EXCHANGE,MX,3,1,2021-06-28,2,2021-07-01,202126,2020-11-20,8
3354,Cordelia,UY,1,1,2021-07-01,1,2021-07-01,202126,2020-11-22,8
3358,Daikiri,CL,18,1,2021-06-27,7,2021-07-03,202126,2020-11-23,8
3369,Movius,AR,3,1,2021-06-28,3,2021-07-02,202126,2020-11-24,8
3374,Magicsur Chile,CL,46,2,2021-06-29,4,2021-07-02,202126,2020-11-25,8
3388,BENSIMON,AR,26,1,2021-06-28,5,2021-07-02,202126,2020-11-26,8
3389,Laika,UY,2,0,2021-06-28,1,2021-06-28,202126,2020-11-26,8
3398,Juvia,AR,11,1,2021-06-27,5,2021-07-02,202126,2020-11-27,8
3415,Ionify,AR,18,3,2021-06-29,5,2021-07-03,202126,2020-11-30,8
3416,Saura,UY,47,3,2021-06-28,6,2021-07-03,202126,2020-11-30,8
3418,Pola Nola,AR,50,2,2021-06-28,6,2021-07-03,202126,2020-11-30,8
3427,NUA,PE,21,3,2021-06-28,5,2021-07-03,202126,2020-12-01,8
3436,Detectores Tome y Traiga,AR,1,0,2021-06-29,1,2021-06-29,202126,2020-12-01,8
3449,BABY PLANET,CL,6,0,2021-06-29,5,2021-07-03,202126,2020-12-02,8
3455,Indus,CL,1,0,2021-06-29,1,2021-06-29,202126,2020-12-03,8
3462,Flora Almacen,AR,41,0,2021-06-27,7,2021-07-03,202126,2020-12-03,8
3479,ZM Joyas,AR,1,0,2021-07-01,1,2021-07-01,202126,2020-12-04,8
3492,Casa del libro Mexico,MX,2,0,2021-07-03,1,2021-07-03,202126,2020-12-06,8
3497,gadgets store,CL,15,0,2021-06-29,4,2021-07-02,202126,2020-12-07,8
3511,MANDY OFFICIAL,AR,54,8,2021-06-28,5,2021-07-02,202126,2020-12-09,8
3512,Coffee Culture,CL,32,0,2021-06-28,4,2021-07-01,202126,2020-12-09,8
3529,tienda nano,AR,25,4,2021-06-27,6,2021-07-02,202126,2020-12-10,7
3540,Main Hustle,AR,17,1,2021-06-27,7,2021-07-03,202126,2020-12-10,7
3548,Muebles Web,UY,107,14,2021-06-28,6,2021-07-03,202126,2020-12-11,7
3550,Mannheim SPA,CL,6,3,2021-06-29,3,2021-07-02,202126,2020-12-11,7
3572,Bazar MIX,UY,5,2,2021-06-28,3,2021-07-01,202126,2020-12-14,7
3587,BOOM Design,UY,1,0,2021-06-28,1,2021-06-28,202126,2020-12-15,7
3601,Textil Rehuce,CL,17,0,2021-06-29,3,2021-07-01,202126,2020-12-17,7
3613,Fotoimagen Uruguay,UY,8,1,2021-06-28,5,2021-07-02,202126,2020-12-18,7
3622,Llego de Melmac,AR,1,0,2021-07-02,1,2021-07-02,202126,2020-12-20,7
3626,Capra,UY,1,0,2021-06-28,1,2021-06-28,202126,2020-12-21,7
3627,Montblanc,MX,12,0,2021-06-29,3,2021-07-02,202126,2020-12-21,7
3634,Farmacias Meddica,CL,1,0,2021-07-01,1,2021-07-01,202126,2020-12-22,7
3638,Diffon,CL,13,3,2021-06-28,4,2021-07-01,202126,2020-12-22,7
3640,SABORES ROYAL,AR,2,0,2021-06-29,2,2021-07-02,202126,2020-12-22,7
3656,Vopero,UY,181,137,2021-06-27,7,2021-07-03,202126,2020-12-27,7
3658,A Granel,PE,2,0,2021-07-01,1,2021-07-01,202126,2020-12-28,7
3665,GROWLER STORE,AR,39,3,2021-06-27,7,2021-07-03,202126,2020-12-29,7
3668,PAMPLONA,AR,7,1,2021-06-27,4,2021-07-03,202126,2020-12-29,7
3679,PuntoES,AR,3,0,2021-06-29,3,2021-07-01,202126,2020-12-30,7
3681,Jota & Co.,AR,2,0,2021-06-28,2,2021-06-29,202126,2020-12-31,7
3701,Morris,AR,5,0,2021-06-28,5,2021-07-02,202126,2021-01-05,7
3702,PURINA,AR,127,30,2021-06-27,6,2021-07-02,202126,2021-01-05,7
3709,Comercial La Principal,PE,7,0,2021-06-30,3,2021-07-03,202126,2021-01-05,7
3711,Nanotech,CL,43,9,2021-06-28,6,2021-07-03,202126,2021-01-06,7
3718,BCNLLAVES,CL,20,6,2021-06-29,4,2021-07-02,202126,2021-01-06,7
3722,Cuerpoybellezachile,CL,52,3,2021-07-02,1,2021-07-02,202126,2021-01-06,7
3740,TuProductoUY,UY,50,11,2021-06-28,5,2021-07-02,202126,2021-01-08,7
3744,VERO ALFIE,AR,12,0,2021-06-27,6,2021-07-03,202126,2021-01-08,7
3751,MAGNOS.UY,UY,1,0,2021-06-30,1,2021-06-30,202126,2021-01-11,6
3754,JET STORE,MX,23,5,2021-06-28,6,2021-07-03,202126,2021-01-11,6
3765,Regalasite,PE,2,0,2021-06-28,1,2021-06-28,202126,2021-01-12,6
3769,Tolkir S.A,UY,12,2,2021-06-28,5,2021-07-02,202126,2021-01-12,6
3781,Deleite Hogar,AR,1,0,2021-06-30,1,2021-06-30,202126,2021-01-13,6
3786,ivmedical,CL,62,2,2021-06-27,7,2021-07-03,202126,2021-01-14,6
3787,Los Cavistas,CL,3,0,2021-06-29,3,2021-07-02,202126,2021-01-14,6
3789,Pelucas Maribel,AR,8,2,2021-06-28,5,2021-07-02,202126,2021-01-14,6
3790,FOOTLOOSE,PE,2,0,2021-06-28,2,2021-06-30,202126,2021-01-14,6
3792,Repeat,PE,81,6,2021-06-27,4,2021-06-30,202126,2021-01-15,6
3795,AMY,MX,6,1,2021-06-27,4,2021-07-02,202126,2021-01-15,6
3799,SodaStream,AR,4,0,2021-06-27,4,2021-07-02,202126,2021-01-15,6
3821,PRINSEL,MX,11,0,2021-06-28,4,2021-07-01,202126,2021-01-18,6
3822,LEA&BO,MX,125,0,2021-06-28,4,2021-07-01,202126,2021-01-18,6
3829,SALPA SPORTS,AR,11,5,2021-06-29,3,2021-07-02,202126,2021-01-19,6
3831,Astana Boutique,MX,1,0,2021-07-01,1,2021-07-01,202126,2021-01-19,6
3861,QUECOMPRAR,UY,18,3,2021-06-28,5,2021-07-02,202126,2021-01-23,6
3865,Unum,AR,4,1,2021-06-28,3,2021-07-02,202126,2021-01-24,6
3883,TRAIL SPORTS,CL,15,0,2021-06-29,4,2021-07-02,202126,2021-01-27,6
3884,Agnes Lenoble,UY,4,0,2021-06-28,4,2021-07-02,202126,2021-01-27,6
3892,mispa,CL,45,2,2021-06-29,4,2021-07-02,202126,2021-01-28,6
3925,GIN FEVER ,PE,1,0,2021-06-28,1,2021-06-28,202126,2021-02-01,6
3934,Simmons de Argentina S.A.I.C,AR,121,33,2021-06-27,7,2021-07-03,202126,2021-02-02,6
3945,Mr. Box,AR,2,1,2021-06-30,1,2021-06-30,202126,2021-02-04,6
3948,Ualá,MX,1,0,2021-07-02,1,2021-07-02,202126,2021-02-04,6
3951,Seasucker México ,MX,4,0,2021-06-29,2,2021-06-30,202126,2021-02-04,6
3954,USN,UY,1,0,2021-07-01,1,2021-07-01,202126,2021-02-04,6
3976,perro amor,CL,20,4,2021-06-29,4,2021-07-02,202126,2021-02-08,5
3982,Zoo Logic,AR,2,0,2021-07-02,1,2021-07-02,202126,2021-02-08,5
3989,GUESS,PE,20,3,2021-06-28,5,2021-07-03,202126,2021-02-09,5
3996,Vai Avanti,AR,1,0,2021-06-30,1,2021-06-30,202126,2021-02-10,5
4041,Papetti,AR,7,2,2021-06-28,5,2021-07-02,202126,2021-02-15,5
4048,APATHEIA,AR,23,4,2021-06-27,7,2021-07-03,202126,2021-02-16,5
4059,Stadium,UY,16,1,2021-06-28,4,2021-07-02,202126,2021-02-18,5
4074,Libertyshops,AR,4,2,2021-06-29,2,2021-07-02,202126,2021-02-19,5
4087,PET'S TABLE,MX,79,0,2021-06-28,5,2021-07-02,202126,2021-02-23,5
4088,Olivia D,AR,5,2,2021-06-30,1,2021-06-30,202126,2021-02-23,5
4098,Fleece tejidos,AR,1,1,2021-07-01,1,2021-07-01,202126,2021-02-24,5
4099,Grupo Dabra,AR,207,26,2021-06-28,5,2021-07-02,202126,2021-02-24,5
4109,PUROCACAO,AR,1,0,2021-07-03,1,2021-07-03,202126,2021-02-25,5
4115,REMEX,CL,473,11,2021-06-27,7,2021-07-03,202126,2021-02-26,5
4129,Regina Romero,MX,74,5,2021-06-27,7,2021-07-03,202126,2021-03-01,5
4137,CDRONLINE,AR,8,2,2021-06-28,4,2021-07-02,202126,2021-03-02,5
4142,HIRAOKA,PE,28,3,2021-06-28,4,2021-07-03,202126,2021-03-02,5
4155,VIA COTONE,AR,21,4,2021-06-28,2,2021-07-01,202126,2021-03-03,5
4157,time to play,AR,7,0,2021-06-27,6,2021-07-02,202126,2021-03-04,5
4162,canihualand s.a.,AR,1,0,2021-06-29,1,2021-06-29,202126,2021-03-04,5
4170,LF FLORA MEXICO S de RL de CV,MX,1,0,2021-06-30,1,2021-06-30,202126,2021-03-05,5
4179,Cgsa,CL,23,2,2021-06-27,6,2021-07-03,202126,2021-03-05,5
4201,BLOSSOM,AR,1,1,2021-06-27,1,2021-06-27,202126,2021-03-09,5
4205,Fintual,CL,21,0,2021-06-29,3,2021-07-01,202126,2021-03-09,5
4209,SUPERMERCADOS PERUANOS,PE,458,6,2021-06-27,7,2021-07-03,202126,2021-03-09,5
4230,Globant,AR,92,2,2021-06-29,4,2021-07-02,202126,2021-03-11,4
4243,SALUDINTELIGENTE,CL,37,5,2021-06-27,7,2021-07-03,202126,2021-03-12,4
4268,Aldea Nativa,CL,24,1,2021-06-27,7,2021-07-03,202126,2021-03-16,4
4269,Bioquimera,CL,1,0,2021-06-30,1,2021-06-30,202126,2021-03-16,4
4273,Intersport,CL,214,15,2021-06-27,7,2021-07-03,202126,2021-03-16,4
